UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBASTEND,BASTEND,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4STEND,L4STEND,XL4NC200,L4NC200,XL4GR200,L4GR200 
455646,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",15,"R",75,"R",15,"R",75,"R",0,"R",20,"R",0,"R",0,"R",15,"R",75
455655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",8,"R",23,"R",12,"R",34,"Z",0,"R",35,"R",5,"Z",0,"R",17,"R",49
455673,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",11,"R",46,"R",13,"R",54,"R",0,"R",24,"R",0,"R",0,"R",13,"R",54
455716,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",248,"R",0,"R",248,"R",75,"R",30,"R",78,"R",31,"R",0,"R",248,"R",0,"R",0,"R",78,"R",31
455725,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",130,"R",0,"R",130,"R",84,"R",65,"R",91,"R",70,"R",0,"R",130,"R",0,"R",0,"R",91,"R",70
455734,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",0,"R",125,"R",70,"R",56,"R",103,"R",82,"R",0,"R",125,"R",0,"R",0,"R",103,"R",82
455743,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97,"R",0,"R",97,"R",85,"R",88,"R",92,"R",95,"R",0,"R",97,"R",5,"R",0,"R",97,"R",100
455752,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",60,"R",97,"R",60,"R",97,"R",0,"R",62,"R",0,"R",0,"R",60,"R",97
455761,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",1,"R",108,"R",0,"R",0,"R",108,"R",100,"R",0,"R",108,"R",0,"R",0,"R",108,"R",100
455770,"R",23,"R",0,"R",23,"R",13,"R",57,"R",13,"R",57,"Z",0,"R",23,"R",0,"R",0,"R",13,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
455789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",10,"R",100,"R",0,"R",10,"R",0,"R",0,"R",10,"R",100
455798,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",22,"R",76,"R",25,"R",86,"R",0,"R",29,"R",2,"R",0,"R",27,"R",93
455831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",0,"R",0,"R",83,"R",94,"R",0,"R",88,"R",0,"R",0,"R",83,"R",94
455840,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",18,"R",51,"R",18,"R",51,"R",0,"R",35,"R",2,"R",0,"R",20,"R",57
455859,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",113,"R",0,"R",113,"R",1,"R",1,"R",109,"R",96,"R",0,"R",113,"R",0,"R",0,"R",109,"R",96
455868,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",28,"R",74,"R",28,"R",74,"R",0,"R",38,"R",0,"R",0,"R",28,"R",74
455877,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",143,"R",0,"R",143,"R",123,"R",86,"R",123,"R",86,"R",0,"R",143,"R",0,"R",0,"R",123,"R",86
455886,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88,"R",0,"R",88,"R",0,"R",0,"R",70,"R",80,"R",0,"R",88,"R",0,"R",0,"R",70,"R",80
455895,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",6,"R",6,"R",63,"R",68,"R",0,"R",93,"R",0,"R",0,"R",63,"R",68
455901,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",150,"R",0,"R",150,"R",77,"R",51,"R",137,"R",91,"R",0,"R",150,"R",0,"R",0,"R",137,"R",91
455910,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",26,"R",87,"R",26,"R",87,"R",0,"R",30,"R",0,"R",0,"R",26,"R",87
455929,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",1,"R",14,"R",0,"R",0,"R",12,"R",86,"R",0,"R",14,"R",0,"R",0,"R",12,"R",86
455938,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",27,"R",82,"R",27,"R",82,"R",0,"R",33,"R",0,"R",0,"R",27,"R",82
455947,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",58,"R",87,"R",58,"R",87,"R",0,"R",67,"R",0,"R",0,"R",58,"R",87
455956,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",0,"R",0,"R",59,"R",92,"R",2,"R",62,"R",3,"R",0,"R",62,"R",100
455965,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",122,"R",0,"R",122,"R",5,"R",4,"R",105,"R",86,"R",0,"R",122,"R",0,"R",0,"R",105,"R",86
455974,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",28,"R",68,"R",31,"R",76,"R",0,"R",41,"R",0,"R",0,"R",31,"R",76
455983,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",253,"R",0,"R",253,"R",113,"R",45,"R",169,"R",67,"R",0,"R",253,"R",17,"R",0,"R",186,"R",74
456001,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",11,"R",92,"R",11,"R",92,"R",0,"R",12,"R",0,"R",0,"R",11,"R",92
456029,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108,"R",0,"R",108,"R",12,"R",11,"R",69,"R",64,"R",0,"R",108,"R",2,"R",0,"R",71,"R",66
456038,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",807,"R",0,"R",807,"R",284,"R",35,"R",615,"R",76,"R",0,"R",807,"R",17,"R",11,"R",632,"R",78
456092,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",7,"R",14,"R",29,"R",58,"R",0,"R",50,"R",1,"R",0,"R",30,"R",60
456117,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",2,"R",10,"R",3,"R",30,"R",4,"R",40,"R",0,"R",10,"R",1,"R",0,"R",5,"R",50
456126,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",1,"R",3,"R",34,"R",85,"R",0,"R",40,"R",0,"R",0,"R",34,"R",85
456135,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",5,"R",7,"R",50,"R",71,"R",0,"R",70,"R",0,"R",0,"R",50,"R",71
456180,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",241,"R",0,"R",241,"R",113,"R",47,"R",155,"R",64,"R",0,"R",241,"Z",0,"Z",0,"R",155,"R",64
456205,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",14,"R",26,"R",21,"R",39,"Z",0,"R",54,"R",1,"R",1,"R",22,"R",41
456214,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",429,"R",0,"R",429,"R",268,"R",62,"R",285,"R",66,"R",0,"R",429,"R",9,"R",0,"R",294,"R",69
456250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",204,"R",0,"R",204,"R",37,"R",18,"R",120,"R",59,"R",0,"R",204,"R",2,"R",0,"R",122,"R",60
456278,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",283,"R",0,"R",283,"R",67,"R",24,"R",76,"R",27,"R",0,"R",283,"R",0,"R",0,"R",76,"R",27
456287,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",48,"R",81,"R",48,"R",81,"R",0,"R",59,"R",0,"R",0,"R",48,"R",81
456302,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",410,"R",0,"R",410,"R",199,"R",49,"R",291,"R",71,"R",0,"R",410,"R",3,"R",1,"R",294,"R",72
456311,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",365,"R",0,"R",365,"R",138,"R",38,"R",214,"R",59,"R",0,"R",365,"R",8,"R",1,"R",222,"R",61
456320,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",858,"R",0,"R",858,"R",53,"R",6,"R",530,"R",62,"R",0,"R",858,"R",0,"R",0,"R",530,"R",62
456339,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",582,"R",0,"R",582,"R",39,"R",7,"R",393,"R",68,"R",0,"R",582,"R",0,"R",0,"R",393,"R",68
456357,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78,"R",1,"R",77,"R",20,"R",26,"R",46,"R",60,"R",0,"R",77,"R",0,"R",0,"R",46,"R",60
456366,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",6,"R",12,"R",35,"R",67,"R",0,"R",52,"R",0,"R",0,"R",35,"R",67
456375,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",0,"R",24,"Z",0,"R",0,"R",12,"R",50,"R",0,"R",24,"R",0,"R",0,"R",12,"R",50
456418,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90,"R",5,"R",85,"R",4,"R",5,"R",21,"R",25,"R",0,"R",85,"R",0,"Z",0,"R",21,"R",25
456490,"R",1,"R",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
456506,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",27,"R",30,"R",66,"R",73,"R",0,"R",90,"R",0,"R",0,"R",66,"R",73
456515,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",142,"R",0,"R",142,"R",34,"R",24,"R",97,"R",68,"R",0,"R",142,"R",0,"R",0,"R",97,"R",68
456551,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",25,"R",86,"R",25,"R",86,"R",0,"R",29,"R",0,"R",0,"R",25,"R",86
456560,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",8,"R",15,"R",8,"R",15,"R",0,"R",55,"R",0,"R",0,"R",8,"R",15
456588,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",2,"R",6,"R",20,"R",61,"R",0,"R",33,"R",0,"R",0,"R",20,"R",61
456597,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",28,"R",37,"R",53,"R",70,"R",0,"R",76,"R",1,"R",0,"R",54,"R",71
456719,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",122,"R",1,"R",121,"R",7,"R",6,"R",41,"R",34,"R",0,"R",121,"R",7,"R",6,"R",48,"R",40
456728,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",7,"R",15,"R",13,"R",27,"R",0,"R",48,"R",1,"R",0,"R",14,"R",29
456737,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",102,"R",0,"R",102,"R",7,"R",7,"R",32,"R",31,"R",0,"R",102,"R",8,"R",2,"R",40,"R",39
456746,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",95,"R",0,"R",95,"R",27,"R",28,"R",55,"R",58,"R",0,"R",95,"R",11,"R",0,"R",66,"R",69
456755,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",16,"R",29,"R",30,"R",54,"R",0,"R",56,"R",5,"R",0,"R",35,"R",63
456764,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",117,"R",0,"R",117,"R",15,"R",13,"R",47,"R",40,"R",0,"R",117,"R",8,"R",0,"R",55,"R",47
456773,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",8,"R",9,"R",31,"R",34,"R",0,"R",90,"R",7,"R",1,"R",38,"R",42
456825,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",7,"R",9,"R",49,"R",64,"R",0,"R",77,"R",7,"R",0,"R",56,"R",73
456852,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",338,"R",0,"R",338,"R",144,"R",43,"R",203,"R",60,"R",0,"R",338,"R",4,"R",0,"R",207,"R",61
456861,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",545,"R",0,"R",545,"R",165,"R",30,"R",386,"R",71,"R",0,"R",545,"R",5,"R",0,"R",391,"R",72
456922,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1047,"R",0,"R",1047,"R",622,"R",59,"R",700,"R",67,"R",0,"R",1047,"R",1,"R",0,"R",701,"R",67
456931,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1306,"R",3,"R",1303,"R",596,"R",46,"R",658,"R",50,"R",0,"R",1303,"R",9,"R",1,"R",667,"R",51
456940,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",226,"R",0,"R",226,"R",127,"R",56,"R",130,"R",58,"R",0,"R",226,"R",0,"R",0,"R",130,"R",58
456968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",0,"R",0,"R",16,"R",70,"R",0,"R",23,"R",0,"R",0,"R",16,"R",70
456977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",229,"R",0,"R",229,"R",135,"R",59,"R",135,"R",59,"R",0,"R",229,"R",0,"R",0,"R",135,"R",59
457004,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",5,"R",31,"R",5,"R",31,"R",0,"R",16,"R",0,"R",0,"R",5,"R",31
457031,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",0,"R",0,"R",17,"R",100,"R",0,"R",17,"R",0,"R",0,"R",17,"R",100
457077,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",295,"R",0,"R",295,"R",93,"R",32,"R",151,"R",51,"Z",0,"R",295,"R",1,"Z",0,"R",152,"R",52
457086,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",20,"R",57,"R",32,"R",91,"R",0,"R",35,"R",0,"R",0,"R",32,"R",91
457101,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",0,"R",42,"Z",0,"R",0,"R",26,"R",62,"R",0,"R",42,"R",0,"R",0,"R",26,"R",62
457110,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",14,"R",61,"R",17,"R",74,"R",0,"R",23,"R",0,"Z",0,"R",17,"R",74
457174,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",425,"R",1,"R",424,"R",169,"R",40,"R",272,"R",64,"R",0,"R",424,"R",9,"R",1,"R",281,"R",66
457192,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",7,"R",100,"R",7,"R",100,"R",0,"R",7,"R",0,"R",0,"R",7,"R",100
457208,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",107,"R",0,"R",107,"R",83,"R",78,"R",83,"R",78,"R",0,"R",107,"R",0,"R",0,"R",83,"R",78
457253,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",11,"R",79,"R",13,"R",93,"Z",0,"R",14,"R",1,"Z",0,"R",14,"R",100
457314,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",25,"R",81,"R",27,"R",87,"R",0,"R",31,"R",0,"R",0,"R",27,"R",87
457332,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",10,"R",100,"R",0,"R",10,"R",0,"R",0,"R",10,"R",100
457341,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",0,"R",0,"R",44,"R",72,"R",0,"R",61,"R",0,"R",0,"R",44,"R",72
457378,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",12,"R",67,"R",12,"R",67,"R",1,"R",17,"R",1,"R",0,"R",13,"R",76
457387,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",170,"R",1,"R",169,"R",76,"R",45,"R",119,"R",70,"R",0,"R",169,"R",1,"R",0,"R",120,"R",71
457411,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",9,"R",45,"R",9,"R",45,"R",0,"R",20,"R",0,"R",0,"R",9,"R",45
457420,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",29,"R",73,"R",34,"R",85,"R",0,"R",40,"R",0,"R",0,"R",34,"R",85
457457,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",0,"R",0,"R",5,"R",100,"R",0,"R",5,"R",0,"R",0,"R",5,"R",100
457475,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",65,"R",90,"R",65,"R",90,"R",0,"R",72,"R",0,"R",0,"R",65,"R",90
457484,"R",25,"R",0,"R",25,"Z",0,"R",0,"R",11,"R",44,"R",0,"R",25,"R",1,"R",0,"R",12,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
457493,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",6,"R",40,"R",11,"R",73,"R",0,"R",15,"R",0,"R",0,"R",11,"R",73
457509,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",5,"R",29,"R",12,"R",71,"Z",0,"R",17,"R",0,"R",0,"R",12,"R",71
457545,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",92,"R",0,"R",92,"R",1,"R",1,"R",74,"R",80,"R",0,"R",92,"R",0,"R",0,"R",74,"R",80
457563,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108,"R",0,"R",108,"R",0,"R",0,"R",105,"R",97,"R",0,"R",108,"R",0,"R",0,"R",105,"R",97
457581,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",0,"R",0,"R",43,"R",74,"R",0,"R",58,"R",0,"R",0,"R",43,"R",74
457606,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",20,"R",36,"R",20,"R",36,"R",0,"R",55,"R",10,"Z",0,"R",30,"R",55
457642,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",10,"R",33,"R",26,"R",87,"R",0,"R",30,"R",0,"R",0,"R",26,"R",87
457651,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",1,"R",45,"R",36,"R",80,"R",39,"R",87,"R",0,"R",45,"R",0,"R",0,"R",39,"R",87
457679,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",7,"R",78,"R",7,"R",78,"Z",0,"R",9,"R",2,"R",0,"R",9,"R",100
457703,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",9,"R",13,"R",31,"R",46,"R",0,"R",68,"R",6,"R",0,"R",37,"R",54
457730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",211,"R",0,"R",211,"R",147,"R",70,"R",176,"R",83,"R",0,"R",211,"R",23,"R",2,"R",199,"R",94
457776,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",0,"R",0,"R",22,"R",65,"R",0,"R",34,"R",0,"R",0,"R",22,"R",65
457800,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",160,"R",0,"R",160,"R",120,"R",75,"R",120,"R",75,"R",2,"R",158,"R",2,"R",0,"R",122,"R",77
457828,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",0,"R",125,"R",118,"R",94,"R",118,"R",94,"R",0,"R",125,"R",0,"R",0,"R",118,"R",94
457837,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",27,"R",87,"R",29,"R",94,"R",0,"R",31,"R",0,"R",0,"R",29,"R",94
457855,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",0,"R",0,"R",55,"R",76,"R",0,"R",72,"R",12,"R",0,"R",67,"R",93
457864,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",24,"R",89,"R",25,"R",93,"R",0,"R",27,"R",1,"R",0,"R",26,"R",96
457891,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",11,"R",92,"R",11,"R",92,"R",0,"R",12,"R",1,"R",0,"R",12,"R",100
457925,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",10,"R",77,"R",10,"R",77,"R",0,"R",13,"R",0,"R",0,"R",10,"R",77
457952,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",157,"R",0,"R",157,"R",10,"R",6,"R",119,"R",76,"R",0,"R",157,"R",0,"R",0,"R",119,"R",76
457961,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",9,"R",53,"R",11,"R",65,"R",0,"R",17,"R",0,"R",0,"R",11,"R",65
457989,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",19,"R",70,"R",24,"R",89,"R",0,"R",27,"R",0,"R",0,"R",24,"R",89
